{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}linienzahl,{https://registry.gdi-de.org/id/de.hh.up}art,{https://registry.gdi-de.org/id/de.hh.up}abfahrten,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Weidende,de:02000:72022::720064,276,1,Stadtbus,130,POINT (10.101200 53.657960),EPSG:4326
Ilsenweg,de:02000:72023::720065,276,1,Stadtbus,127,POINT (10.107356 53.658379),EPSG:4326
Bramkoppel,de:02000:72024::720066,276,1,Stadtbus,127,POINT (10.107021 53.661205),EPSG:4326
Feldblumenweg,de:02000:72025::720067,276,1,Stadtbus,127,POINT (10.106647 53.664343),EPSG:4326
Mellingburgredder,de:02000:72026::720068,276,1,Stadtbus,62,POINT (10.106050 53.668690),EPSG:4326
Poppenbüttler Markt,de:02000:72027:1:710004,"178,276",2,Stadtbus,314,POINT (10.084930 53.659350),EPSG:4326
Vörstekoppel,de:02000:72028::720076,178,1,Stadtbus,185,POINT (10.080690 53.662520),EPSG:4326
Ulzburger Straße,de:02000:72029:2:720077,"176,178",2,Stadtbus,308,POINT (10.076110 53.663670),EPSG:4326
Sandkuhlenkoppel,de:02000:72030::720078,178,1,Stadtbus,185,POINT (10.067382 53.667779),EPSG:4326
Drosselstieg,de:02000:72031::720079,178,1,Stadtbus,185,POINT (10.062450 53.670640),EPSG:4326
Heimgarten,de:02000:72032::720083,178,1,Stadtbus,158,POINT (10.057370 53.673260),EPSG:4326
Ohlendieck,de:02000:72034::720090,276,1,Stadtbus,129,POINT (10.086780 53.662090),EPSG:4326
Maike-Harder-Weg,de:02000:72035::720091,276,1,Stadtbus,129,POINT (10.090260 53.666060),EPSG:4326
Treudelberg,de:02000:72036::720092,"176,276",2,Stadtbus,252,POINT (10.093176 53.675790),EPSG:4326
Ödenweg,de:02000:72037::720093,"176,276",2,Stadtbus,252,POINT (10.094930 53.679750),EPSG:4326
Tannenhof,de:02000:72038::720094,"176,276",2,Stadtbus,232,POINT (10.094950 53.686315),EPSG:4326
Fiersbarg,de:02000:72039::720110,"176,276,474,574",4,Stadtbus,251,POINT (10.096080 53.689520),EPSG:4326
Lemsahler Dorfstraße,de:02000:72040::720097,"474,574",2,Stadtbus,37,POINT (10.102390 53.685660),EPSG:4326
Madacker,de:02000:72041::720098,"474,574",2,Stadtbus,37,POINT (10.106930 53.686980),EPSG:4326
Sarenweg,de:02000:72042::720099,"474,574",2,Stadtbus,37,POINT (10.114700 53.683780),EPSG:4326
Beerbuschredder,de:02000:72043::720100,"474,574",2,Stadtbus,37,POINT (10.119010 53.677790),EPSG:4326
Twietenkoppel,de:02000:72044::720101,"474,574",2,Stadtbus,37,POINT (10.122120 53.672860),EPSG:4326
Bökenbarg,de:02000:72045::720119,"176,276,474,574",4,Stadtbus,251,POINT (10.100420 53.696590),EPSG:4326
Mesterbrooksweg,de:02000:72046::720122,"176,276,474,574",4,Stadtbus,222,POINT (10.102970 53.705000),EPSG:4326
Lohe,de:02000:72047::720123,"176,276,474,478,574",5,Stadtbus,213,POINT (10.105760 53.708580),EPSG:4326
Trilluper Weg,de:02000:72048::720021,"176,276,478",3,Stadtbus,176,POINT (10.109660 53.707530),EPSG:4326
Duvenstedter Triftweg,de:02000:72049::720015,"176,276",2,Stadtbus,156,POINT (10.116903 53.705916),EPSG:4326
Wohldorf,de:02000:72050::720126,"176,276",2,Stadtbus,156,POINT (10.120057 53.703946),EPSG:4326
Alsterblick,de:02000:72051::720127,"176,276",2,Stadtbus,156,POINT (10.123710 53.699322),EPSG:4326
U Ohlstedt,de:02000:72052::720129,"176,276",2,Stadtbus,78,POINT (10.136880 53.695010),EPSG:4326
Bredenbekstraße,de:02000:72053::720128,"176,276",2,Stadtbus,78,POINT (10.132660 53.692700),EPSG:4326
Specksaalredder,de:02000:72059::720144,"176,276,474,574",4,Stadtbus,251,POINT (10.103612 53.701647),EPSG:4326
Poppenbütteler Berg,de:02000:72060::720147,176,1,Stadtbus,123,POINT (10.082590 53.668780),EPSG:4326
Garleff-Bindt-Weg,de:02000:72061::720148,176,1,Stadtbus,123,POINT (10.077878 53.665959),EPSG:4326
Mühlenredder,de:02000:72062::720622,478,1,Stadtbus,20,POINT (10.129110 53.710360),EPSG:4326
Wragekamp,de:02000:72801::728001,"474,478,574",3,Stadtbus,39,POINT (10.107500 53.711178),EPSG:4326
Thadenstraße (West),de:02000:80000::800077,"115,N610",2,"Nachtbus, Stadtbus",111,POINT (9.950527 53.555771),EPSG:4326
Friedhof Nienstedten,de:02000:80001::800009,286,1,Stadtbus,72,POINT (9.843450 53.555400),EPSG:4326
Nienstedtener Marktplatz,de:02000:80002::800011,"286,392",2,Stadtbus,132,POINT (9.844740 53.553880),EPSG:4326
Sieberlingstraße,de:02000:80003,"112,286,392",3,Stadtbus,246,POINT (9.844590 53.550440),EPSG:4326
Elbschloßstraße (Seegerichtshof),de:02000:80004,"112,286,392",3,Stadtbus,246,POINT (9.851460 53.549320),EPSG:4326
Teufelsbrück (Fähre),de:02000:80005::800019,"111,112,286,392,M21,X86",6,"Expressbus, Metrobus, Stadtbus",444,POINT (9.863833 53.547609),EPSG:4326
Händelstraße,de:02000:80006::800059,M16,1,Metrobus,204,POINT (9.906140 53.561920),EPSG:4326
Neumühlen/Övelgönne (Fähre),de:02000:80011::800074,113,1,Stadtbus,98,POINT (9.915150 53.544260),EPSG:4326
Lawaetzhaus,de:02000:80012::800073,113,1,Stadtbus,195,POINT (9.920341 53.544312),EPSG:4326
Paul-Roosen-Straße,de:02000:80013::800100,"115,N610",2,"Nachtbus, Stadtbus",111,POINT (9.954440 53.553230),EPSG:4326
Neumühler Kirchenweg,de:02000:80014:1:800078,"111,113",2,Stadtbus,317,POINT (9.927590 53.544900),EPSG:4326
Gerichtstraße,de:02000:80016:1:800099,"183,M15,M20,M25,N600",5,"Metrobus, Nachtbus, Stadtbus",792,POINT (9.943088 53.555750),EPSG:4326
U St.Pauli,de:02000:80017:4:800035,"112,M16,N601,N607,N608,N609,N610,N641",8,"Metrobus, Nachtbus, Stadtbus",460,POINT (9.969456 53.550057),EPSG:4326
Davidstraße,de:02000:80018:1:800033,"111,112,M16,N601,N607,N608,N609,N610,N641",9,"Metrobus, Nachtbus, Stadtbus",581,POINT (9.962112 53.549499),EPSG:4326
S Reeperbahn,de:02000:80019:1:800031,"111,112,115,M16,N601,N607,N608,N609,N610,N641",10,"Metrobus, Nachtbus, Stadtbus",692,POINT (9.955513 53.549711),EPSG:4326
U S Landungsbrücken,de:02000:80020:3:800108,"111,M2,N608",3,"Metrobus, Nachtbus, Stadtbus",350,POINT (9.969419 53.545991),EPSG:4326
St.Pauli Hafenstraße,de:02000:80021:1:800080,M2,1,Metrobus,214,POINT (9.963330 53.546490),EPSG:4326
Fischmarkt,de:02000:80022:1:800223,M2,1,Metrobus,214,POINT (9.951123 53.546440),EPSG:4326
Große Bergstraße,de:02000:80023:3:800322,"112,115,M16,N601,N609,N641",6,"Metrobus, Nachtbus, Stadtbus",525,POINT (9.946710 53.551320),EPSG:4326
Goethestraße,de:02000:80024::800082,"112,115,M16",3,"Metrobus, Stadtbus",252,POINT (9.940294 53.551944),EPSG:4326
Altonaer Poststraße,de:02000:80025:2:800103,"112,115,M16,N601,N609,N641",6,"Metrobus, Nachtbus, Stadtbus",290,POINT (9.941009 53.550026),EPSG:4326
Bf. Altona,de:02000:80026::800090,"111,112,113,115,150,183,250,288,M1,M15,M16,M2,M20,M25,N600,N601,N609,N641,X86",19,"Expressbus, Metrobus, Nachtbus, Stadtbus",1834,POINT (9.934054 53.551535),EPSG:4326
Bahrenfelder Straße,de:02000:80027:2:800201,"250,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",175,POINT (9.928362 53.550416),EPSG:4326
Zum Hünengrab (DESY),de:02000:80028::800125,"M1,N601",2,"Metrobus, Nachtbus",244,POINT (9.880570 53.572130),EPSG:4326
Hein-Hoyer-Straße,de:02000:80029::800180,"N601,N607,N608,N609,N610,N641",6,Nachtbus,43,POINT (9.961733 53.551284),EPSG:4326
Große Brunnenstraße,de:02000:80030:2:800200,"250,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",175,POINT (9.925945 53.550688),EPSG:4326
Tietzestraße,de:02000:81018::810030,M22,1,Metrobus,198,POINT (9.832251 53.566528),EPSG:4326
Bleickenallee (Kinderkrankenhaus),de:02000:80031::800182,"250,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",347,POINT (9.917778 53.551138),EPSG:4326
Kreuzkirche Ottensen,de:02000:80032::800184,"115,150,250,M1,N601",5,"Metrobus, Nachtbus, Stadtbus",608,POINT (9.917221 53.553861),EPSG:4326
Griegstraße,de:02000:80033::800185,"115,150,250,M1,N601",5,"Metrobus, Nachtbus, Stadtbus",608,POINT (9.910110 53.554330),EPSG:4326
Behringstraße (AK Altona),de:02000:80034:1:800188,"115,150,250,284,M1,N601,N611",7,"Metrobus, Nachtbus, Stadtbus",949,POINT (9.901382 53.556773),EPSG:4326
AK Altona (Eingang),de:02000:80035::800192,"150,250,284,M1,N611",5,"Metrobus, Nachtbus, Stadtbus",296,POINT (9.898400 53.555260),EPSG:4326
Kleine Marienstraße,de:02000:80036::800248,N641,1,Nachtbus,1,POINT (9.953734 53.551265),EPSG:4326
Rothestraße,de:02000:80037::800207,M15,1,Metrobus,231,POINT (9.929000 53.547710),EPSG:4326
Fischers Allee,de:02000:80038::800208,M15,1,Metrobus,231,POINT (9.922250 53.548198),EPSG:4326
Hohenzollernring,de:02000:80039::800214,M15,1,Metrobus,231,POINT (9.916605 53.548606),EPSG:4326
Philosophenweg,de:02000:80040::800219,M15,1,Metrobus,231,POINT (9.909701 53.549251),EPSG:4326
Wrangelpark,de:02000:80041::800220,M15,1,Metrobus,231,POINT (9.901700 53.549740),EPSG:4326
Ernst-August-Straße,de:02000:80042:2:800221,M15,1,Metrobus,231,POINT (9.897650 53.550520),EPSG:4326
Agathe-Lasch-Weg,de:02000:80043::800222,M15,1,Metrobus,175,POINT (9.893607 53.552539),EPSG:4326
Reventlowstraße,de:02000:80044::800141,"115,286,M15",3,"Metrobus, Stadtbus",287,POINT (9.890570 53.552410),EPSG:4326
Bernadottestraße,de:02000:80045::800142,286,1,Stadtbus,72,POINT (9.890060 53.548630),EPSG:4326
Parkstraße,de:02000:80046::800225,"115,M15",2,"Metrobus, Stadtbus",100,POINT (9.881246 53.553113),EPSG:4326
Hochrad,de:02000:80047::800226,"115,M15",2,"Metrobus, Stadtbus",99,POINT (9.873949 53.554076),EPSG:4326
Marxsenweg,de:02000:80048::800227,115,1,Stadtbus,99,POINT (9.866570 53.554830),EPSG:4326
S Klein Flottbek,de:02000:80049::800072,"115,M21",2,"Metrobus, Stadtbus",263,POINT (9.861240 53.558370),EPSG:4326
Emkendorfstraße,de:02000:80050::800113,"115,286,M15",3,"Metrobus, Stadtbus",290,POINT (9.890520 53.555900),EPSG:4326
S Othmarschen,de:02000:80051::800117,"115,186,284,286,M1,M15,N601",7,"Metrobus, Nachtbus, Stadtbus",599,POINT (9.887230 53.559020),EPSG:4326
Böcklinstraße,de:02000:80052::800121,"186,284,286,M1,N601",5,"Metrobus, Nachtbus, Stadtbus",493,POINT (9.887090 53.562856),EPSG:4326
Ebertallee,de:02000:80053:1:800123,"186,284,286,M1,N601",5,"Metrobus, Nachtbus, Stadtbus",493,POINT (9.888645 53.567848),EPSG:4326
Trabrennbahn Bahrenfeld,de:02000:80054:1:800126,"284,286,M1,M2,M3,N601,N602,X3",8,"Expressbus, Metrobus, Nachtbus, Stadtbus",1181,POINT (9.892265 53.573696),EPSG:4326
Kreuzfahrtterminal Altona,de:02000:80057::800086,111,1,Stadtbus,122,POINT (9.936060 53.544740),EPSG:4326
Behnstraße,de:02000:80058::800003,M2,1,Metrobus,214,POINT (9.942431 53.546236),EPSG:4326
Fischauktionshalle,de:02000:80059::800006,111,1,Stadtbus,122,POINT (9.951445 53.545052),EPSG:4326
Sandberg,de:02000:80060::800005,111,1,Stadtbus,122,POINT (9.944410 53.544390),EPSG:4326
S Diebsteich (Ostseite),de:02000:80062::800002,180,1,Stadtbus,270,POINT (9.935007 53.566605),EPSG:4326
Am Born,de:02000:80063::800071,"115,150",2,Stadtbus,261,POINT (9.924190 53.554430),EPSG:4326
S Ottensen,de:02000:80064::800643,"288,M2",2,"Metrobus, Stadtbus",276,POINT (9.927769 53.559558),EPSG:4326
Große Rainstraße,de:02000:80066:1:800168,"288,M16,M2",3,"Metrobus, Stadtbus",238,POINT (9.931915 53.554167),EPSG:4326
Osdorfer Weg,de:02000:80067:1:800256,M16,1,Metrobus,204,POINT (9.895733 53.565802),EPSG:4326
Bahrenfelder Marktplatz,de:02000:80068::800255,M16,1,Metrobus,204,POINT (9.902830 53.563970),EPSG:4326
S Bahrenfeld,de:02000:80069::800254,M16,1,Metrobus,204,POINT (9.910130 53.559880),EPSG:4326
Grünebergstraße,de:02000:80070::800253,M16,1,Metrobus,204,POINT (9.914500 53.558070),EPSG:4326
Daimlerstraße,de:02000:80071::800252,M16,1,Metrobus,204,POINT (9.921550 53.556030),EPSG:4326
Flottbeker Kirche,de:02000:80072:2:800259,M16,1,Metrobus,204,POINT (9.877610 53.565380),EPSG:4326
Hemmingstedter Weg,de:02000:80073::800032,"M16,M21",2,Metrobus,443,POINT (9.866399 53.566288),EPSG:4326
Langkamp,de:02000:80074::800241,M21,1,Metrobus,239,POINT (9.864831 53.563031),EPSG:4326
Holstenkamp (West),de:02000:80075::800268,288,1,Stadtbus,21,POINT (9.908828 53.573094),EPSG:4326
Ostermeyerstraße,de:02000:80076::800244,"M16,M21",2,Metrobus,443,POINT (9.866410 53.568410),EPSG:4326
Flurkamp,de:02000:80077::800296,"392,M16,M22",3,"Metrobus, Stadtbus",317,POINT (9.864906 53.572647),EPSG:4326
Elbe-Einkaufszentrum,de:02000:80079::800282,"186,392,M1,M16,M21,M22,N601",7,"Metrobus, Nachtbus, Stadtbus",979,POINT (9.862511 53.571854),EPSG:4326
Langelohstraße (Nord),de:02000:80080:2:800067,"392,M1,M21,M22,N601",5,"Metrobus, Nachtbus, Stadtbus",743,POINT (9.846678 53.572871),EPSG:4326
Sternbergweg,de:02000:80081::800065,392,1,Stadtbus,60,POINT (9.846416 53.564488),EPSG:4326
S Hochkamp,de:02000:80082::800064,392,1,Stadtbus,60,POINT (9.843440 53.561680),EPSG:4326
Hafentreppe,de:02000:80083:1:800081,M2,1,Metrobus,214,POINT (9.957970 53.546010),EPSG:4326
Windmühlenweg,de:02000:80085::800284,"186,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",406,POINT (9.868777 53.571259),EPSG:4326
Groß Flottbeker Straße,de:02000:80086::800285,186,1,Stadtbus,162,POINT (9.879600 53.569000),EPSG:4326
Große Elbstraße,de:02000:80087::800066,111,1,Stadtbus,122,POINT (9.942580 53.544430),EPSG:4326
Stutsmoor,de:02000:80088::800881,"M1,N601",2,"Metrobus, Nachtbus",244,POINT (9.887063 53.572776),EPSG:4326
Knabeweg,de:02000:80089::800291,"392,M1,M21,M22,N601",5,"Metrobus, Nachtbus, Stadtbus",743,POINT (9.855919 53.571977),EPSG:4326
Bertha-Uhl-Kamp,de:02000:80090::800297,M16,1,Metrobus,204,POINT (9.871674 53.564780),EPSG:4326
Elbberg,de:02000:80091::800303,"111,113",2,Stadtbus,317,POINT (9.931810 53.545360),EPSG:4326
S Diebsteich (Westseite),de:02000:80093::800310,180,1,Stadtbus,222,POINT (9.932910 53.568650),EPSG:4326
Pepermölenbek,de:02000:80094::800087,111,1,Stadtbus,122,POINT (9.953164 53.546534),EPSG:4326
Friedhof Holstenkamp,de:02000:80095::800321,288,1,Stadtbus,42,POINT (9.911930 53.572020),EPSG:4326
Regerstraße (Ost),de:02000:80096::800320,288,1,Stadtbus,42,POINT (9.917578 53.570968),EPSG:4326
Flottbeker Drift,de:02000:80097:1:800971,"186,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",322,POINT (9.875199 53.570694),EPSG:4326
Kleine Seilerstraße,de:02000:80099::800333,"N601,N607,N608,N609,N610,N641",6,Nachtbus,43,POINT (9.966927 53.551042),EPSG:4326
Leunastraße,de:02000:80100::801001,288,1,Stadtbus,42,POINT (9.925069 53.566800),EPSG:4326
Von-Sauer-Straße,de:02000:80101::800147,"M2,M3,N602,X3",4,"Expressbus, Metrobus, Nachtbus",851,POINT (9.911250 53.565708),EPSG:4326
Große Freiheit,de:02000:80102::800336,"N601,N607,N608,N609,N610,N641",6,Nachtbus,43,POINT (9.958335 53.551627),EPSG:4326
Fabrik,de:02000:80103::800053,"115,150",2,Stadtbus,261,POINT (9.929650 53.556550),EPSG:4326
Bernhard-Nocht-Straße,de:02000:80104::800089,111,1,Stadtbus,122,POINT (9.962898 53.547100),EPSG:4326
Blücherstraße,de:02000:80107::800356,"112,115,M16,N601,N609,N641",6,"Metrobus, Nachtbus, Stadtbus",526,POINT (9.951100 53.549350),EPSG:4326
Pflegezentrum Lutherpark,de:02000:80109::801091,288,1,Stadtbus,21,POINT (9.906890 53.573870),EPSG:4326
Schützenstraße (Mitte),de:02000:80111::800150,"M3,N602,X3",3,"Expressbus, Metrobus, Nachtbus",617,POINT (9.929370 53.563480),EPSG:4326
Celsiusweg,de:02000:80114::800871,M2,1,Metrobus,234,POINT (9.922900 53.562000),EPSG:4326
Platz der Arbeiterinnen,de:02000:80118::801181,113,1,Stadtbus,117,POINT (9.938840 53.558460),EPSG:4326
Ohnsorgweg,de:02000:80121::801213,115,1,Stadtbus,99,POINT (9.869350 53.554890),EPSG:4326
Tönninger Weg,de:02000:80419::800358,392,1,Stadtbus,30,POINT (9.846825 53.568542),EPSG:4326
Röpers Weide,de:02000:80700:2:800701,"115,284,M1,N601",4,"Metrobus, Nachtbus, Stadtbus",421,POINT (9.892993 53.557233),EPSG:4326
Baron-Voght-Straße (Mitte),de:02000:80986::809187,"115,M21",2,"Metrobus, Stadtbus",288,POINT (9.865013 53.557544),EPSG:4326
Eva-Rühmkorf-Straße,de:02000:80988::809189,113,1,Stadtbus,117,POINT (9.939940 53.560276),EPSG:4326
Wiesingerweg,de:02000:80992::809196,113,1,Stadtbus,114,POINT (9.961040 53.583520),EPSG:4326
Grandweg (Süd),de:02000:80994::809198,113,1,Stadtbus,114,POINT (9.967420 53.585835),EPSG:4326
U Osterstraße (Heußweg),de:02000:80995::809951,113,1,Stadtbus,114,POINT (9.952680 53.577670),EPSG:4326
Hof Bockhorst,de:02000:81000::810012,M22,1,Metrobus,198,POINT (9.836517 53.569434),EPSG:4326
Tinsdaler Heideweg,de:02000:81007::810010,189,1,Stadtbus,200,POINT (9.741766 53.571245),EPSG:4326
Fruteweg,de:02000:81008::810013,189,1,Stadtbus,200,POINT (9.751435 53.571360),EPSG:4326
Wittenbergener Weg (Mitte),de:02000:81009::810014,"189,388",2,Stadtbus,277,POINT (9.758010 53.577286),EPSG:4326
Herwigredder,de:02000:81010::810015,"189,388",2,Stadtbus,257,POINT (9.764650 53.576780),EPSG:4326
Haus Rissen,de:02000:81012::810017,189,1,Stadtbus,207,POINT (9.776191 53.576302),EPSG:4326
Anne-Frank-Straße,de:02000:81013::810018,189,1,Stadtbus,207,POINT (9.788760 53.570960),EPSG:4326
Krähenhorst,de:02000:81014::810019,189,1,Stadtbus,207,POINT (9.793624 53.567943),EPSG:4326
Karstenstraße,de:02000:81015::810021,"189,286,388",3,Stadtbus,290,POINT (9.801180 53.565490),EPSG:4326
Am Isfeld,de:02000:81019::810031,M22,1,Metrobus,198,POINT (9.841120 53.571779),EPSG:4326
Reinheimerweg,de:02000:81020::810062,285,1,Stadtbus,11,POINT (9.814468 53.583057),EPSG:4326
Grimmstraße,de:02000:81021::810063,285,1,Stadtbus,20,POINT (9.813970 53.580510),EPSG:4326
Musäusstraße,de:02000:81022::810064,285,1,Stadtbus,20,POINT (9.816660 53.580450),EPSG:4326
S Iserbrook,de:02000:81023::810067,285,1,Stadtbus,60,POINT (9.813470 53.577460),EPSG:4326
Sülldorfer Landstraße,de:02000:81024::810081,"285,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",328,POINT (9.823160 53.576410),EPSG:4326
"Hamburg, Holtbarg",de:02000:81025,"285,M1,N601",3,"Metrobus, Nachtbus, Stadtbus",328,POINT (9.822491 53.583622),EPSG:4326
Rupertistraße (Mitte),de:02000:81027::810084,286,1,Stadtbus,72,POINT (9.838160 53.557120),EPSG:4326
Stauffenbergstraße,de:02000:81028::810085,286,1,Stadtbus,72,POINT (9.832210 53.560260),EPSG:4326
Björnsonweg,de:02000:81029::810086,"286,388",2,Stadtbus,98,POINT (9.793520 53.566250),EPSG:4326
Krankenhaus Tabea,de:02000:81030::810087,"286,388",2,Stadtbus,98,POINT (9.790680 53.565380),EPSG:4326
Lichtheimweg,de:02000:81031::810088,"286,388",2,Stadtbus,98,POINT (9.783000 53.566150),EPSG:4326
Falkenstein,de:02000:81032::810089,"286,388",2,Stadtbus,64,POINT (9.779830 53.566930),EPSG:4326
Winckelmannstraße,de:02000:81033,112,1,Stadtbus,114,POINT (9.836207 53.554815),EPSG:4326
Grotefendweg,de:02000:81034::810099,"M1,N601",2,"Metrobus, Nachtbus",223,POINT (9.827200 53.566553),EPSG:4326
Darbovenstieg,de:02000:81035::810100,"M1,N601",2,"Metrobus, Nachtbus",223,POINT (9.824630 53.571351),EPSG:4326
Isfeldstraße,de:02000:81036::810106,"M1,N601",2,"Metrobus, Nachtbus",244,POINT (9.839305 53.573462),EPSG:4326
Am Botterbarg,de:02000:81037::810128,"M1,N601",2,"Metrobus, Nachtbus",122,POINT (9.835037 53.574328),EPSG:4326
Heerbrook,de:02000:81038::810108,"M1,N601",2,"Metrobus, Nachtbus",244,POINT (9.830300 53.579350),EPSG:4326
Schenefelder Holt,de:02000:81039::810111,"M1,N601",2,"Metrobus, Nachtbus",235,POINT (9.829736 53.582912),EPSG:4326
Wulfsdal,de:02000:81040::810112,"M1,N601",2,"Metrobus, Nachtbus",219,POINT (9.808970 53.569200),EPSG:4326
Siebenbuchen,de:02000:81041::810113,"M1,N601",2,"Metrobus, Nachtbus",219,POINT (9.806860 53.573350),EPSG:4326
Blankeneser Friedhof,de:02000:81042::810114,"M1,N601",2,"Metrobus, Nachtbus",219,POINT (9.802750 53.576220),EPSG:4326
S Sülldorf,de:02000:81043::810115,"M1,N601",2,"Metrobus, Nachtbus",219,POINT (9.796290 53.580400),EPSG:4326
Sieversstücken,de:02000:81044::810117,"M1,N601",2,"Metrobus, Nachtbus",166,POINT (9.786360 53.580590),EPSG:4326
Rissener Busch,de:02000:81045::810131,"388,N601",2,"Nachtbus, Stadtbus",63,POINT (9.766254 53.579588),EPSG:4326
S Rissen,de:02000:81046::810461,"388,M1",2,"Metrobus, Stadtbus",186,POINT (9.758410 53.582480),EPSG:4326
Oesterleystraße,de:02000:81047::810138,"388,488,588",3,Stadtbus,197,POINT (9.811690 53.561390),EPSG:4326
Auguste-Baur-Straße,de:02000:81048:1:810139,"488,588",2,Stadtbus,95,POINT (9.813480 53.559140),EPSG:4326
Strandtreppe,de:02000:81049::810142,488,1,Stadtbus,87,POINT (9.811300 53.558410),EPSG:4326
Beckers Treppe,de:02000:81050::810143,488,1,Stadtbus,87,POINT (9.808220 53.558240),EPSG:4326
Charitas-Bischoff-Treppe,de:02000:81051::810144,488,1,Stadtbus,87,POINT (9.805140 53.559270),EPSG:4326
Kahlkamp,de:02000:81052::810145,488,1,Stadtbus,87,POINT (9.803450 53.560170),EPSG:4326
Krögers Treppe (Fischerhaus),de:02000:81053::810146,488,1,Stadtbus,87,POINT (9.803358 53.558414),EPSG:4326
Blankenese (Fähre),de:02000:81054::810147,488,1,Stadtbus,87,POINT (9.803741 53.557045),EPSG:4326
Krumdal,de:02000:81055::810148,488,1,Stadtbus,87,POINT (9.797520 53.558089),EPSG:4326
Falkentaler Weg,de:02000:81056::810149,488,1,Stadtbus,87,POINT (9.791103 53.559460),EPSG:4326
Elbhöhenweg,de:02000:81057::810150,488,1,Stadtbus,87,POINT (9.792267 53.561762),EPSG:4326
Waseberg,de:02000:81058::810151,488,1,Stadtbus,87,POINT (9.798020 53.561790),EPSG:4326
Richard-Dehmel-Straße,de:02000:81059::810152,"388,488",2,Stadtbus,102,POINT (9.798799 53.562730),EPSG:4326
Wilmans Park,de:02000:81060::810153,"388,488",2,Stadtbus,102,POINT (9.804130 53.563130),EPSG:4326
Kirschtenstraße,de:02000:81061::810154,"388,488",2,Stadtbus,102,POINT (9.806876 53.562724),EPSG:4326
Godeffroystraße,de:02000:81062::810157,588,1,Stadtbus,8,POINT (9.819760 53.560690),EPSG:4326
Gätgensstraße,de:02000:81063::810158,588,1,Stadtbus,8,POINT (9.821930 53.559740),EPSG:4326
Am Hirschpark,de:02000:81064::810159,588,1,Stadtbus,8,POINT (9.821109 53.556187),EPSG:4326
Elbuferweg,de:02000:81065::810160,588,1,Stadtbus,4,POINT (9.820730 53.554300),EPSG:4326
S Blankenese,de:02000:81066::810040,"112,189,286,388,488,588,M1,M22,N601",9,"Metrobus, Nachtbus, Stadtbus",649,POINT (9.813860 53.563768),EPSG:4326
Tinsdaler Kirchenweg,de:02000:81067::810167,"189,388",2,Stadtbus,269,POINT (9.757741 53.571196),EPSG:4326
Schulauer Moorweg,de:01056:81069::810052,"388,N601",2,"Nachtbus, Stadtbus",28,POINT (9.740031 53.585027),EPSG:4326
