{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}linienzahl,{https://registry.gdi-de.org/id/de.hh.up}art,{https://registry.gdi-de.org/id/de.hh.up}abfahrten,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Hübbesweg,de:02000:10010::100018,"116,N610,X80",3,"Expressbus, Nachtbus, Stadtbus",173,POINT (570311.092149 5934486.420946),EPSG:25832
Zweibrückenstraße,de:02000:54022::540063,"154,N640,N641",3,"Nachtbus, Stadtbus",130,POINT (568110.507677 5932120.118636),EPSG:25832
Rhiemsweg,de:02000:61019::610167,"160,261,N609,X32",4,"Expressbus, Nachtbus, Stadtbus",210,POINT (571208.738986 5934872.422445),EPSG:25832
Jeverländer Weg,de:02000:81472::814721,"146,150,251,N611,X40",5,"Expressbus, Nachtbus, Stadtbus",309,POINT (558376.667971 5931360.670992),EPSG:25832
Liegnitzer Straße,de:02000:62004::620033,"567,M27,N618,X35",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",227,POINT (575328.759626 5937443.648531),EPSG:25832
BAB-Auffahrt Waltershof,de:02000:52002::520027,"150,151,250,451,4714,N611",6,"Nachtbus, Stadtbus",347,POINT (560467.158979 5929858.426307),EPSG:25832
Werfelring,de:02000:71116::710250,"171,M27",2,"Metrobus, Stadtbus",67,POINT (573812.748620 5942695.173350),EPSG:25832
AIRBUS,de:02000:51008::510009,"146,150,350,4714,N611,X40",6,"Expressbus, Nachtbus, Stadtbus",233,POINT (556207.740683 5932298.788654),EPSG:25832
Washingtonallee,de:02000:61029::610100,"116,161,213,N610,X80",5,"Expressbus, Nachtbus, Stadtbus",447,POINT (572624.897004 5933170.808773),EPSG:25832
Süderquerweg 399,de:02000:23089::230279,"124,224,322,323",4,Stadtbus,89,POINT (576011.791727 5919806.899477),EPSG:25832
Steendiek,de:02000:51013::510027,"146,150,251,N611,X40",5,"Expressbus, Nachtbus, Stadtbus",309,POINT (558245.721547 5931902.821289),EPSG:25832
Culinstraße,de:02000:61025::610094,"116,N610,X80",3,"Expressbus, Nachtbus, Stadtbus",173,POINT (571131.779537 5934196.064062),EPSG:25832
Spaldingstraße,de:02000:10023::100034,"M3,N640,N641",3,"Metrobus, Nachtbus",119,POINT (567106.407140 5933687.141122),EPSG:25832
Rote Brücke,de:02000:21004::210005,"330,430,432",3,Stadtbus,109,POINT (573496.524326 5931840.757186),EPSG:25832
Spitzbergenweg,de:02000:65016:1:650060,"275,M24,N617",3,"Metrobus, Nachtbus, Stadtbus",194,POINT (577109.295171 5942908.280838),EPSG:25832
Gluckstraße,de:02000:60027::600058,"261,X22",2,"Expressbus, Stadtbus",100,POINT (568797.005256 5936410.253419),EPSG:25832
Mohnhof,de:02000:26001::260020,"135,225,228,235,332,335,535,8810,8890,N609,X81",11,"Expressbus, Nachtbus, Stadtbus",746,POINT (580604.077538 5927029.715024),EPSG:25832
Herderstraße,de:02000:70032::700137,"172,X22",2,"Expressbus, Stadtbus",224,POINT (567514.465370 5937438.736013),EPSG:25832
Hammer Steindamm,de:02000:61065::610175,"261,N609,X35",3,"Expressbus, Nachtbus, Stadtbus",66,POINT (569990.094324 5935179.969804),EPSG:25832
Grubenstieg,de:02000:82052::820168,"M16,M21,X3",3,"Expressbus, Metrobus",300,POINT (556792.270782 5937380.063722),EPSG:25832
Am Genter Ufer,de:02000:51025::510067,"146,150,251,4714,N611,X40",6,"Expressbus, Nachtbus, Stadtbus",310,POINT (559395.226664 5930009.876978),EPSG:25832
Am Sandtorkai,de:02000:11040::110138,"111,M2,M6,N602",4,"Metrobus, Nachtbus, Stadtbus",440,POINT (565607.587008 5933141.309375),EPSG:25832
Aluminiumwerk,de:02000:51019::510023,"146,150,251,4714,N611,X40",6,"Expressbus, Nachtbus, Stadtbus",320,POINT (559001.433032 5930245.282980),EPSG:25832
Auedeich,de:02000:51017::510021,"146,150,251,N611,X40",5,"Expressbus, Nachtbus, Stadtbus",309,POINT (558626.043753 5931245.819271),EPSG:25832
Wilhelm-Osterhold-Stieg,de:02000:21054::210137,"329,M12,N629,X30",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",187,POINT (577117.860121 5926697.851975),EPSG:25832
Neuer Pferdemarkt,de:02000:11018::110080,"M3,N602,X3",3,"Expressbus, Metrobus, Nachtbus",410,POINT (563808.438962 5934822.359396),EPSG:25832
Vielohwisch,de:02000:86001::870045,"284,M21,X95",3,"Expressbus, Metrobus, Stadtbus",296,POINT (561635.283140 5943808.391121),EPSG:25832
Geutensweg,de:02000:41017::410020,"240,251,257,N641",4,"Nachtbus, Stadtbus",277,POINT (555754.388601 5925139.417633),EPSG:25832
Flurstraße/Rugenbarg,de:02000:82023::820104,"186,392,M22,X3",4,"Expressbus, Metrobus, Stadtbus",420,POINT (557373.734048 5937741.030386),EPSG:25832
Dradenauer Deichweg,de:02000:52004::520008,"146,250,251,X40",4,"Expressbus, Stadtbus",239,POINT (559719.808779 5929525.161174),EPSG:25832
Friedensallee,de:02000:80065:1:800169,"115,150,M16",3,"Metrobus, Stadtbus",130,POINT (561398.040926 5934460.049569),EPSG:25832
Eissporthalle,de:02000:63032::630067,"171,567",2,Stadtbus,198,POINT (574096.690983 5940035.722472),EPSG:25832
Keltenweg,de:02000:91045::910124,"M24,N604,X95",3,"Expressbus, Metrobus, Nachtbus",229,POINT (563300.781132 5944508.141527),EPSG:25832
Klaus-Schaumann-Straße,de:02000:23022::230178,"235,329,335,N629",4,"Nachtbus, Stadtbus",217,POINT (578927.402029 5926011.999496),EPSG:25832
U Burgstraße (Burgstraße),de:0:0::0,"261,M25",2,"Anruf-Sammel-Taxi, Metrobus, Stadtbus",183,POINT (568912.908416 5934631.584114),EPSG:25832
Schillerufer,de:02000:25042::250028,"135,535",2,Stadtbus,100,POINT (580390.623291 5927561.318716),EPSG:25832
Bundesstraße,de:02000:11036::110158,"M15,M4,X35",3,"Expressbus, Metrobus",599,POINT (564507.631356 5936035.809378),EPSG:25832
Halbmondsweg,de:02000:80008::800023,"111,112,286,X86",4,"Expressbus, Stadtbus",344,POINT (558927.195525 5933440.117259),EPSG:25832
Tribünenweg,de:02000:61016::600001,"213,260,M23,N600,X32",5,"Expressbus, Metrobus, Nachtbus, Stadtbus",622,POINT (571611.965958 5935040.093037),EPSG:25832
Bostelbek,de:02000:42031::420079,"141,146,N641",3,"Nachtbus, Stadtbus",140,POINT (561911.206349 5925062.414661),EPSG:25832
Alter Fährweg,de:02000:51902::51952401,"257,2719,350,550",4,Stadtbus,100,POINT (551590.891600 5931718.042996),EPSG:25832
U Langenhorn Markt (Tangstedter Landstraße),de:02000:920013::920016,"292,N606",2,"Nachtbus, Stadtbus",85,POINT (567171.949101 5944950.081216),EPSG:25832
Kaltenkircher Platz,de:02000:80061::800163,"113,180,M3,N602,X3",5,"Expressbus, Metrobus, Nachtbus, Stadtbus",797,POINT (562359.763608 5935378.254965),EPSG:25832
Kuehnstraße,de:02000:62026::620093,"M11,M29,X11",3,"Expressbus, Metrobus",354,POINT (574587.542187 5937630.414169),EPSG:25832
Frickestraße,de:02000:90019::900067,"392,M22,X22",3,"Expressbus, Metrobus, Stadtbus",299,POINT (564739.669019 5939201.252188),EPSG:25832
U Rauhes Haus,de:02000:61024::610093,"116,N610,X80",3,"Expressbus, Nachtbus, Stadtbus",173,POINT (570560.034569 5934427.596787),EPSG:25832
An de Geest,de:02000:41012::410013,"240,N641",2,"Nachtbus, Stadtbus",147,POINT (554388.445247 5924863.170594),EPSG:25832
Am Husarendenkmal,de:02000:60001::600005,"213,260,M23,N600,X32",5,"Expressbus, Metrobus, Nachtbus, Stadtbus",622,POINT (571384.732860 5935639.997928),EPSG:25832
Bredowbrücke,de:02000:61042::610013,"119,260",2,Stadtbus,93,POINT (571390.625876 5931745.858760),EPSG:25832
Behrmannplatz,de:02000:91018::900006,"281,392,M22,X22",4,"Expressbus, Metrobus, Stadtbus",494,POINT (563369.513397 5939348.658582),EPSG:25832
Steinfurther Allee (Nord),de:02000:22011::220009,"133,N619",2,"Nachtbus, Stadtbus",6,POINT (575410.742547 5933100.812041),EPSG:25832
August-Kirch-Straße,de:02000:80055::800144,"M2,M3,N602,X3",4,"Expressbus, Metrobus, Nachtbus",644,POINT (559493.673552 5936180.670742),EPSG:25832
U Schlump (Ost),de:0:0::0,"181,M4",2,"Metrobus, Stadtbus",381,POINT (564279.787976 5935895.710894),EPSG:25832
Hohenzollernring (Süd),de:02000:80010::800026,"111,112,X86",3,"Expressbus, Stadtbus",272,POINT (560723.851996 5933403.462643),EPSG:25832
Nettelnburger Straße (Mitte),de:02000:23088::230278,"235,329,N629",3,"Nachtbus, Stadtbus",68,POINT (578803.962736 5926042.572016),EPSG:25832
Bornkampsweg,de:02000:80105:1:800149,"M2,M3,N602,X3",4,"Expressbus, Metrobus, Nachtbus",644,POINT (560888.162633 5935406.872268),EPSG:25832
Billhorner Röhrendamm,de:02000:10019::100042,"130,154,M3,N602,N640,N641",6,"Metrobus, Nachtbus, Stadtbus",294,POINT (568321.562554 5932615.428154),EPSG:25832
Shanghaiallee,de:02000:11055::110551,"111,N602",2,"Nachtbus, Stadtbus",4,POINT (566497.439588 5932978.452646),EPSG:25832
Bernstorffstraße,de:02000:84045::840058,"M3,N602,X3",3,"Expressbus, Metrobus, Nachtbus",410,POINT (563569.610142 5935014.982713),EPSG:25832
S Allermöhe (Stellbrinkweg),de:02000:21051::210167,"335,N629",2,"Nachtbus, Stadtbus",3,POINT (576973.998097 5927380.954756),EPSG:25832
Schule Altengamme,de:02000:24020::240060,"120,228,328,428",4,Stadtbus,7,POINT (584313.470000 5920587.870000),EPSG:25832
Kneienblick,de:02000:51011::510013,"146,150,251,350,450,N611,X40",7,"Expressbus, Nachtbus, Stadtbus",370,POINT (557315.216532 5932019.706792),EPSG:25832
Böttgerstraße,de:02000:11024::110135,"114,M19,N605",3,"Metrobus, Nachtbus, Stadtbus",300,POINT (565926.385946 5935967.053274),EPSG:25832
Sievekingplatz,de:02000:11014:1:110074,"M3,N602,X3,X35",4,"Expressbus, Metrobus, Nachtbus",497,POINT (564775.818579 5934557.788830),EPSG:25832
Georg-Heyken-Straße,de:02000:41031::410055,"146,250,251,X40",4,"Expressbus, Stadtbus",239,POINT (559739.939177 5926349.663493),EPSG:25832
Dragonerstall,de:02000:11038::110381,"N602,X3",2,"Expressbus, Nachtbus",16,POINT (565040.399307 5934528.761182),EPSG:25832
Oddernskamp,de:02000:90043::900173,"281,391,392,M22,X22",5,"Expressbus, Metrobus, Stadtbus",502,POINT (563025.829152 5939299.876168),EPSG:25832
Susettestraße,de:02000:80098::800328,"111,112,X86",3,"Expressbus, Stadtbus",272,POINT (561356.871625 5933461.937620),EPSG:25832
Eimsbütteler Marktplatz,de:02000:80990::809194,"113,M4",2,"Metrobus, Stadtbus",114,POINT (562821.406319 5936477.029924),EPSG:25832
Offakamp,de:02000:91017::900008,"392,M22,X22",3,"Expressbus, Metrobus, Stadtbus",299,POINT (564301.933103 5939303.403589),EPSG:25832
Neuenfelder Fährdeich (Ost),de:02000:51901::51952201,"257,2719,350,550",4,Stadtbus,100,POINT (552855.587247 5931344.118751),EPSG:25832
Schillingsbekweg,de:02000:83001::830001,"281,391,392,M22,X22",5,"Expressbus, Metrobus, Stadtbus",502,POINT (562775.240014 5938904.164757),EPSG:25832
Von-Haeften-Straße,de:02000:23087::210074,"329,M12,N629,X30",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",190,POINT (577331.006134 5927098.620763),EPSG:25832
Wagrierweg,de:02000:86000::910108,"284,M21,X95",3,"Expressbus, Metrobus, Stadtbus",296,POINT (562166.169451 5943810.256871),EPSG:25832
Breitenfelder Straße,de:02000:90053::900531,"113,281,X35",3,"Expressbus, Stadtbus",110,POINT (564664.015005 5938086.208713),EPSG:25832
Sievekingdamm,de:02000:61022::610164,"261,N609,X35",3,"Expressbus, Nachtbus, Stadtbus",130,POINT (569684.437469 5935134.752203),EPSG:25832
Kiebitzdeich (Mitte),de:02000:24075::240180,"127,227,424,427",4,Stadtbus,58,POINT (581493.878350 5919163.792516),EPSG:25832
Försterkamp,de:02000:42033::410098,"141,N641",2,"Nachtbus, Stadtbus",122,POINT (560833.899142 5924999.487169),EPSG:25832
Hafenbahnhof Alte Süderelbe,de:02000:52005::520010,"146,250,251,X40",4,"Expressbus, Stadtbus",239,POINT (560210.253049 5928550.425020),EPSG:25832
Am Baum,de:02000:26054::260095,"135,535",2,Stadtbus,100,POINT (581332.314518 5927406.056126),EPSG:25832
BAB-Auffahrt Horn,de:02000:61020::610166,"261,N609,X35",3,"Expressbus, Nachtbus, Stadtbus",130,POINT (570749.484380 5935032.641739),EPSG:25832
Saling,de:02000:10007::100108,"261,530,N609,X35",4,"Expressbus, Nachtbus, Stadtbus",226,POINT (569355.893547 5934912.352747),EPSG:25832
Johannes-Brahms-Platz (Holstenwall),de:02000:11009:1:110055,"112,N607",2,"Nachtbus, Stadtbus",209,POINT (564836.599244 5934463.582479),EPSG:25832
Horner Rampe,de:02000:61027::610098,"116,N610,X80",3,"Expressbus, Nachtbus, Stadtbus",173,POINT (571867.611479 5933724.188971),EPSG:25832
Eckerkoppel,de:02000:63031::630068,"167,171,567,M16",4,"Metrobus, Stadtbus",405,POINT (573987.715127 5939600.039517),EPSG:25832
Heckkaten,de:02000:23051::230138,"M12,N629,X30",3,"Expressbus, Metrobus, Nachtbus",172,POINT (578864.384801 5927469.397457),EPSG:25832
Tannenberg,de:02000:82005::820013,"284,M2,M3,N602,X3",5,"Expressbus, Metrobus, Nachtbus, Stadtbus",438,POINT (558303.357115 5937610.651558),EPSG:25832
Julius-Reincke-Stieg (Bethanien),de:02000:90015::900071,"M20,M25,N600,X35",4,"Expressbus, Metrobus, Nachtbus",467,POINT (565086.271648 5938595.159871),EPSG:25832
Hermann-Distel-Straße,de:02000:26051::260093,"135,535",2,Stadtbus,100,POINT (581060.734623 5928046.151848),EPSG:25832
Billhorner Brückenstraße,de:02000:10020::100038,"M3,N602,N640,N641",4,"Metrobus, Nachtbus",248,POINT (568392.963795 5932889.527240),EPSG:25832
Heykenauweg (Nord),de:02000:41051::410180,"146,250,251",3,Stadtbus,218,POINT (560032.113380 5926283.382547),EPSG:25832
Horner Brückenweg,de:02000:61028::610099,"116,N610,X80",3,"Expressbus, Nachtbus, Stadtbus",173,POINT (572148.620078 5933489.938231),EPSG:25832
Bf. Dammtor (Mittelweg),de:02000:11022:1,"114,M19,N605",3,"Metrobus, Nachtbus, Stadtbus",300,POINT (565668.044500 5935132.744366),EPSG:25832
Rahel-Varnhagen-Weg,de:02000:23072::230203,"134,234,329,335,M12,N629,X30",7,"Expressbus, Metrobus, Nachtbus, Stadtbus",518,POINT (577906.654678 5927203.723222),EPSG:25832
Quittenweg,de:02000:71096::710251,"171,M27",2,"Metrobus, Stadtbus",67,POINT (573354.484280 5942624.993926),EPSG:25832
Siloahweg,de:02000:86901::869001,"195,X95",2,"Expressbus, Stadtbus",57,POINT (559592.160057 5943332.540736),EPSG:25832
Silcherstraße,de:02000:80056::800146,"M2,M3,N602,X3",4,"Expressbus, Metrobus, Nachtbus",644,POINT (559821.432779 5935928.609759),EPSG:25832
Pommernweg,de:02000:91044::910121,"195,M24,N604,X95",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",229,POINT (563224.530304 5944131.025307),EPSG:25832
U Gänsemarkt,de:02000:11012::110062,"M19,M4,M5,N602,N603,N604,N605,X3",8,"Expressbus, Metrobus, Nachtbus",1211,POINT (565478.943606 5934508.762766),EPSG:25832
Emder Straße,de:02000:51016::510020,"146,150,251,N611,X40",5,"Expressbus, Nachtbus, Stadtbus",309,POINT (558256.956772 5931606.200597),EPSG:25832
Rosenbrook,de:02000:91008:1:910156,"114,214,N605,X35",4,"Expressbus, Nachtbus, Stadtbus",241,POINT (565228.783697 5939920.124559),EPSG:25832
Süderelbe (Süd),de:02000:40012::400037,"149,152,153,154,N640",5,"Nachtbus, Stadtbus",180,POINT (565973.676896 5925036.942542),EPSG:25832
U Gänsemarkt (Valentinskamp),de:02000:11030::110068,"N602,X3",2,"Expressbus, Nachtbus",207,POINT (565307.481508 5934538.014743),EPSG:25832
Zedernweg,de:02000:80007::800022,"111,112,286,X86",4,"Expressbus, Stadtbus",344,POINT (558347.953765 5933437.128089),EPSG:25832
Suurheid,de:02000:81071::810711,"388,M1",2,"Metrobus, Stadtbus",101,POINT (550825.424686 5937408.364472),EPSG:25832
Claudiusstraße,de:02000:60036::600361,"160,X35",2,"Expressbus, Stadtbus",80,POINT (570949.804397 5935633.179906),EPSG:25832
Osterfelddeich,de:02000:51018::510022,"146,150,251,N611,X40",5,"Expressbus, Nachtbus, Stadtbus",309,POINT (558724.324886 5930486.574977),EPSG:25832
Krausestraße (Mitte),de:02000:60034::600092,"M23,N600",2,"Metrobus, Nachtbus",376,POINT (569878.615675 5937602.268557),EPSG:25832
Eppendorfer Park (UKE),de:02000:90040::900182,"M20,M25,N600,X35",4,"Expressbus, Metrobus, Nachtbus",467,POINT (564776.979696 5938365.021129),EPSG:25832
Sülldorfer Brooksweg,de:02000:81011::810016,"189,388,N601",3,"Nachtbus, Stadtbus",257,POINT (551032.637441 5936859.852983),EPSG:25832
Rugenbarg (Nord),de:02000:82006:1:820096,"186,284,392,M2,M22,M3,N602,X3",8,"Expressbus, Metrobus, Nachtbus, Stadtbus",910,POINT (557985.523517 5938097.412506),EPSG:25832
Schule Fischbek,de:02000:41018::410021,"240,251,257,N641",4,"Nachtbus, Stadtbus",277,POINT (556057.908335 5925191.501646),EPSG:25832
Spaldingstraße (Süd),de:02000:10023,"M3,N640,N641",3,"Metrobus, Nachtbus",121,POINT (566971.941676 5933620.003637),EPSG:25832
Nordmeerstraße,de:02000:51010::510012,"146,150,251,350,450,N611,X40",7,"Expressbus, Nachtbus, Stadtbus",370,POINT (556963.603017 5932098.899962),EPSG:25832
Werkcentrum Elbinsel,de:02000:50008::500017,"155,M13,N640",3,"Metrobus, Nachtbus, Stadtbus",506,POINT (566274.464613 5930582.540507),EPSG:25832
Finkenwerder Landscheideweg,de:02000:51021::510046,"450,4714",2,Stadtbus,68,POINT (556991.934296 5931376.965625),EPSG:25832
Mühlenberg,de:02000:81017::810026,"112,286,588,M1,M22,N601",6,"Metrobus, Nachtbus, Stadtbus",607,POINT (554510.437753 5934966.003784),EPSG:25832
Veringstraße (Mitte),de:02000:50012::500027,"151,152,156,252,M13,N640",6,"Metrobus, Nachtbus, Stadtbus",562,POINT (565431.891470 5929511.523944),EPSG:25832
Kriegerdankweg,de:02000:86025::860008,"183,191,195,N603,X95",5,"Expressbus, Nachtbus, Stadtbus",321,POINT (560294.674443 5943108.942961),EPSG:25832
Sternbrücke,de:02000:84003::840061,"M15,M3,N602,X3",4,"Expressbus, Metrobus, Nachtbus",641,POINT (563261.222309 5935138.794708),EPSG:25832
Liebermannstraße,de:02000:80009::800025,"111,112,X86",3,"Expressbus, Stadtbus",272,POINT (559696.557526 5933364.525838),EPSG:25832
Brunnenstieg,de:02000:51034::510073,"146,150,251,350,450,N611,X40",7,"Expressbus, Nachtbus, Stadtbus",370,POINT (557730.369889 5932007.211892),EPSG:25832
U Hammer Kirche (Hammer Landstraße),de:02000:10061::100615,"530,N610,X80",3,"Expressbus, Nachtbus, Stadtbus",64,POINT (569937.013785 5934539.718124),EPSG:25832
Holztwiete,de:02000:89006,"111,112,286,X86",4,"Expressbus, Stadtbus",344,POINT (557877.770409 5933497.490207),EPSG:25832
Rathaus Altona,de:02000:80015::800028,"111,112,113,M15,M2,X86",6,"Expressbus, Metrobus, Stadtbus",1034,POINT (562028.691889 5933616.924395),EPSG:25832
Schumannstraße,de:02000:70035::700142,"172,M18",2,"Metrobus, Stadtbus",111,POINT (567811.268474 5936875.517714),EPSG:25832
Alsterchaussee,de:02000:11025:4:110133,"114,M15,M19,N605",4,"Metrobus, Nachtbus, Stadtbus",414,POINT (565817.878443 5936453.372108),EPSG:25832
O'Swaldstraße,de:02000:61018::610169,"160,261,N609,X32",4,"Expressbus, Nachtbus, Stadtbus",210,POINT (571528.608133 5934706.731429),EPSG:25832
Modering,de:02000:86004::860005,"284,M21,X95",3,"Expressbus, Metrobus, Stadtbus",310,POINT (560895.560610 5943628.340245),EPSG:25832
Brockdorffstraße,de:02000:62032::620111,"562,M9,N608",3,"Metrobus, Nachtbus, Stadtbus",245,POINT (576283.444683 5939256.099493),EPSG:25832
Neuwiedenthaler Straße (Ost),de:02000:41027::410125,"250,251,N641,X40",4,"Expressbus, Nachtbus, Stadtbus",240,POINT (559658.412336 5925718.867786),EPSG:25832
Ratsmühlendamm,de:02000:92055::920017,"118,174,N606",3,"Nachtbus, Stadtbus",250,POINT (566991.185977 5942540.491617),EPSG:25832
U S Barmbek Wiesendamm,de:02000:70028:2:700053,"171,172,213,261,M17,M18,N600,N607,N617",9,"Metrobus, Nachtbus, Stadtbus",620,POINT (569085.806089 5938069.046833),EPSG:25832
Pfingstberg,de:02000:26049::260017,"135,235,335,8810,X81",5,"Expressbus, Stadtbus",326,POINT (581496.660978 5927270.138697),EPSG:25832
Kanalplatz,de:02000:40010::400019,"142,154,157",3,Stadtbus,284,POINT (565314.288315 5924625.259794),EPSG:25832
U Osterstraße,de:02000:84021::840119,"113,M4,N603",3,"Metrobus, Nachtbus, Stadtbus",401,POINT (563014.668220 5936783.370343),EPSG:25832
Vielohweg (Mitte),de:02000:91039::910115,"195,284,M21,M24,N604,X95",6,"Expressbus, Metrobus, Nachtbus, Stadtbus",517,POINT (562478.544857 5943694.895872),EPSG:25832
U Burgstraße,de:02000:10006:2:100021,"130,261,N609,N610,X35,X80",6,"Expressbus, Nachtbus, Stadtbus",214,POINT (569050.206844 5934569.796279),EPSG:25832
Lippeltstraße,de:02000:10022::100035,"M3,N640,N641",3,"Metrobus, Nachtbus",240,POINT (567329.927932 5933444.852443),EPSG:25832
Fichtestraße,de:02000:60011::600068,"261,N608,X22",3,"Expressbus, Nachtbus, Stadtbus",68,POINT (569583.538165 5936015.625122),EPSG:25832
Johannssenstegel,de:02000:23043::230085,"124,224,322,323",4,Stadtbus,89,POINT (575741.556456 5920039.330445),EPSG:25832
Eidelstedter Platz (Ring 3),de:02000:83017::830000,"115,181,183,184,281,284,384,392,M21,M4,N603",11,"Metrobus, Nachtbus, Stadtbus",560,POINT (559880.496165 5940339.127420),EPSG:25832
Überseezentrum,de:02000:53902::538061,"155,256",2,Stadtbus,48,POINT (567612.484526 5931815.568698),EPSG:25832
Kurt-A.-Körber-Chaussee (Mitte),de:02000:23050::230140,"M12,N629,X30",3,"Expressbus, Metrobus, Nachtbus",172,POINT (579156.270481 5927349.037933),EPSG:25832
Margit-Zinke-Straße (Nord),de:02000:21062::210151,"329,M12,N629,X30",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",190,POINT (577353.564309 5927220.237282),EPSG:25832
Liedenkummer Bogen,de:02000:51903::51952901,"2045,257,2719,350,550",5,Stadtbus,111,POINT (551605.453165 5930857.919727),EPSG:25832
Nordmeertwiete,de:02000:51022::510047,"450,4714",2,Stadtbus,68,POINT (556940.073201 5931741.457805),EPSG:25832
Warnckesweg,de:02000:91010::910042,"114,214,M23,N605,X35",5,"Expressbus, Metrobus, Nachtbus, Stadtbus",516,POINT (564477.452607 5940610.774495),EPSG:25832
Lisbeth-Bruhn-Straße,de:02000:11075::110751,"134,234,329,335,N629",5,"Nachtbus, Stadtbus",166,POINT (577828.207698 5926900.475575),EPSG:25832
